Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
24,54.75,1338.15,1,97,5699,53.526,1314.0,3,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.875,High Risk,Free Premium Support,657.0
1,91.3,91.3,1,71,2371,45.65,91.3,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1095.6
1,79.5,79.5,1,92,4490,39.75,79.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.99,High Risk,Welcome Retention Package,954.0
7,70.1,467.55,1,83,3669,58.44375,490.69999999999993,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.955,High Risk,Welcome Retention Package,841.1999999999999
67,111.3,7482.1,1,85,4146,110.03088235294118,7457.099999999999,7,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.83,High Risk,Offer 15% Discount,1335.6
57,95.25,5427.05,1,86,6259,93.5698275862069,5429.25,5,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.865,High Risk,Offer 15% Discount,1143.0
7,86.25,587.1,1,89,3344,73.3875,603.75,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1035.0
1,100.8,100.8,1,65,3128,50.4,100.8,5,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1209.6
28,89.95,2625.55,1,90,2468,90.53620689655172,2518.6,4,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1079.4
17,76.45,1233.4,1,92,3266,68.52222222222223,1299.65,2,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.94,High Risk,Free Online Security,917.4000000000001
1,102.45,102.45,1,85,4811,51.225,102.45,6,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.92,High Risk,Offer 15% Discount,1229.4
3,80.1,217.55,1,65,4330,54.3875,240.3,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.8,High Risk,Offer 15% Discount,961.1999999999999
2,80.2,146.05,1,85,4381,48.68333333333334,160.4,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.985,High Risk,Offer 15% Discount,962.4000000000001
6,98.15,567.45,1,80,3578,81.06428571428572,588.9000000000001,6,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0.93,High Risk,Offer 15% Discount,1177.8000000000002
12,112.95,1384.75,1,97,3965,106.51923076923076,1355.4,7,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.92,High Risk,Offer 15% Discount,1355.4
1,70.9,70.9,1,78,4739,35.45,70.9,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.985,High Risk,Welcome Retention Package,850.8000000000001
3,86.85,220.95,1,70,3561,55.2375,260.54999999999995,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1042.1999999999998
23,99.85,2331.3,1,83,3425,97.1375,2296.55,5,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.945,High Risk,Offer 15% Discount,1198.1999999999998
1,74.5,74.5,1,75,5554,37.25,74.5,2,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.955,High Risk,Welcome Retention Package,894.0
65,109.15,6941.2,1,99,6001,105.16969696969696,7094.75,7,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.93,High Risk,Offer 15% Discount,1309.8000000000002
66,99.5,6822.15,1,96,4479,101.8231343283582,6567.0,5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.905,High Risk,Offer 15% Discount,1194.0
1,71.55,71.55,1,98,5739,35.775,71.55,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.995,High Risk,Welcome Retention Package,858.5999999999999
13,48.75,633.4,1,86,2655,45.24285714285714,633.75,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.855,High Risk,Free Online Security,585.0
4,85.65,321.65,1,96,3223,64.33,342.6,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1027.8000000000002
12,106.7,1253.9,1,92,2406,96.45384615384616,1280.4,6,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.89,High Risk,Offer 15% Discount,1280.4
1,25.15,25.15,1,99,5386,12.575,25.15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Welcome Retention Package,301.79999999999995
54,110.35,5893.15,1,90,6189,107.1481818181818,5958.9,7,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0.945,High Risk,Offer 15% Discount,1324.1999999999998
2,47.8,92.45,1,89,4134,30.816666666666663,95.6,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,573.5999999999999
29,98.6,2933.2,1,72,5144,97.77333333333333,2859.4,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.88,High Risk,Offer 15% Discount,1183.1999999999998
15,83.05,1258.3,1,70,2596,78.64375,1245.75,4,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.855,High Risk,Offer 15% Discount,996.5999999999999
56,104.75,5510.65,1,93,5605,96.6780701754386,5866.0,6,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.965,High Risk,Offer 15% Discount,1257.0
21,94.25,1973.75,1,73,4819,89.7159090909091,1979.25,4,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.88,High Risk,Offer 15% Discount,1131.0
1,45.95,45.95,1,82,4563,22.975,45.95,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,High Risk,Welcome Retention Package,551.4000000000001
1,70.15,70.15,1,71,2825,35.075,70.15,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.92,High Risk,Welcome Retention Package,841.8000000000001
1,85.55,85.55,1,86,3967,42.775,85.55,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.92,High Risk,Offer 15% Discount,1026.6
35,70.3,2416.55,1,79,5413,67.1263888888889,2460.5,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.86,High Risk,Free Online Security,843.5999999999999
1,88.35,88.35,1,72,4254,44.175,88.35,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.945,High Risk,Offer 15% Discount,1060.1999999999998
8,94.2,777.3,1,80,2939,86.36666666666666,753.6,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1130.4
5,96.25,512.45,1,74,5056,85.40833333333335,481.25,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1155.0
2,70.7,141.45,1,86,4559,47.15,141.4,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.935,High Risk,Welcome Retention Package,848.4000000000001
42,33.55,1445.3,1,82,2044,33.61162790697674,1409.1,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.91,High Risk,Free Online Security,402.59999999999997
40,94.55,3640.45,1,95,5676,88.79146341463414,3782.0,4,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.98,High Risk,Offer 15% Discount,1134.6
57,112.95,6465.0,1,89,4738,111.46551724137932,6438.150000000001,7,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.805,High Risk,Offer 15% Discount,1355.4
1,35.9,35.9,1,93,4747,17.95,35.9,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.98,High Risk,Welcome Retention Package,430.79999999999995
38,99.25,3777.15,1,76,5274,96.85,3771.5,5,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.87,High Risk,Offer 15% Discount,1191.0
2,24.45,47.5,1,77,5573,15.833333333333334,48.9,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.87,High Risk,Welcome Retention Package,293.4
8,103.35,847.3,1,71,2363,94.14444444444445,826.8,6,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0.89,High Risk,Offer 15% Discount,1240.1999999999998
7,84.8,546.95,1,70,2015,68.36875,593.6,3,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.895,High Risk,Offer 15% Discount,1017.5999999999999
31,99.95,3186.65,1,96,5362,99.5828125,3098.4500000000003,5,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1199.4
18,90.0,1527.35,1,97,2708,80.38684210526316,1620.0,4,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.945,High Risk,Offer 15% Discount,1080.0
14,104.85,1531.4,1,86,2292,102.09333333333332,1467.9,6,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.895,High Risk,Offer 15% Discount,1258.1999999999998
15,74.2,1133.9,1,80,4553,70.86875,1113.0,2,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.87,High Risk,Free Online Security,890.4000000000001
5,89.35,461.7,1,70,4584,76.95,446.75,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.87,High Risk,Offer 15% Discount,1072.1999999999998
1,77.15,77.15,1,79,2756,38.575,77.15,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.98,High Risk,Welcome Retention Package,925.8000000000001
1,35.25,35.25,1,88,2548,17.625,35.25,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.995,High Risk,Welcome Retention Package,423.0
